ID;Datum;Frage 1 - A) Bitte geben Sie Ihr Geschlecht an;Frage 2 - B) Bitte wählen Sie Ihre Altersgruppe aus;Frage 3 - C) Bist du aktuell als Student/in eingeschrieben?;Frage 4 - D) Welchen Weg hast du vor deinem aktuellen Studium hauptsächlich absolviert?;Frage 4 - Eingabe für Sonstiges;Frage 5 - Welcher Studienrichtung lässt sich dein Studiengang am besten zuordnen?;Frage 5 - Eingabe für Sonstiges;Frage 6 - 1. Ich habe das Gefühl, dass meine Generation wirtschaftlich schlechtere Zukunftsperspektiven hat als frühere Generationen. - Zeile 1 / (Spalten 1-5);Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Ich blicke optimistisch in die Zukunft und sehe aktuell keine wesentlichen Verschlechterungen für meine Generation.;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Sonstiges;Frage 7 - Eingabe für Sonstiges;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Eingeschränkte Lebensqualität: spürbare Auswirkungen auf den Alltag wie Schlafqualität, Konzentration oder Freizeitgestaltung;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Sonstiges;Frage 8 - Eingabe für Sonstiges;Frage 9 - 4. Ich habe das Gefühl, dass die Anliegen der jüngeren Generation von Politik und Gesellschaft ausreichend wahrgenommen werden. - Zeile 1 / (Spalten 1-5);Frage 10 - 5. Meine grundsätzliche Bereitschaft, unter den aktuellen gesellschaftlichen und politischen Bedingungen in Deutschland einen verpflichtenden Wehrdienst zu leisten, ist... - Zeile 1 / (Spalten 1-5);Frage 11 - 6. Ich fühle mich über Themen wie Sicherheit, Verteidigung und die Pläne zur Wehrpflicht in Deutschland ausreichend informiert. - Zeile 1 / (Spalten 1-5);Frage 12 - 7. Ich habe das Gefühl, dass die Interessen und Stimmen junger Menschen von den politischen Entscheidungsträgern in Deutschland ausreichend berücksichtigt werden. - Zeile 1 / (Spalten 1-5);Frage 13 - 8. Ich habe das Gefühl, dass Politik in Deutschland an den tatsächlichen Lebensumständen der Menschen ausgerichtet ist. - Zeile 1 / (Spalten 1-5);Frage 14 - 9. Ich vertraue darauf, dass staatliche Institutionen (z. B. die Bundesregierung oder Behörden) im besten Interesse der gesamten Bevölkerung handeln. - Zeile 1 / (Spalten 1-5);Frage 15 - 10. Ich habe das Gefühl, dass die Diskussion über eine neue Wehrpflicht die Interessen der jungen Generation angemessen berücksichtigt. - Zeile 1 / (Spalten 1-5);Frage 16 - 11. Ich bin der Meinung, dass meine persönliche Freiheit auch in Krisenzeiten Vorrang vor Verpflichtungen gegenüber der Gemeinschaft haben sollte. - Zeile 1 / (Spalten 1-5);Frage 17 - 12. Ich bin der Meinung, dass eine mögliche Dienstpflicht alle Altersgruppen und Geschlechter gleichermaßen betreffen sollte. - Zeile 1 / (Spalten 1-5);Frage 18 - 13. Für mich persönlich ist soziale Sicherheit (z. B. Wohnraum, Grundversorgung) genauso wichtig für die Stabilität des Landes wie die militärische Sicherheit. - Zeile 1 / (Spalten 1-5);Frage 19 -  14.Bereitschaft, staatliche Pflichten zu übernehmen, hängt davon ab, wie stark ich mich vom Staat in wichtigen Lebensbereichen unterstützt fühle. - Zeile 1 / (Spalten 1-5);Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Eine unmittelbare und unumstrittene äußere Gefahr für das Land;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Ich bin ohnehin bereit, diesen Dienst zu leisten.;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Sonstiges;Frage 20 - Eingabe für Sonstiges;Frage 21 - 16. Wenn eine allgemeine Dienstpflicht eingeführt würde, würde ich diesen Dienst am ehesten in folgendem Bereich ableisten wollen: (Nur eine Antwort möglich);ist anonym;abgeschlossen;beendet;Beantwortungsdauer (in s);Antwort-Quote;Sprache;Startzeit;Endzeit;Laufzeit;Dauer für Seite 1 (in s);Dauer für Seite 2 (in s);Dauer für Seite 3 (in s);Dauer für Seite 4 (in s);Dauer für Seite 5 (in s);Dauer für Seite 6 (in s)
18;2026-06-10;Frau;22-25 Jahre;Ja;Nach einer längeren Phase der Berufstätigkeit (ohne vorherige Ausbildung);;Sonstiges;Bildende Kunst;Stimme voll zu;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme gar nicht zu;sehr gering;Stimme eher zu ;Stimme gar nicht zu;Stimme eher nicht zu;Neutral;Stimme gar nicht zu;Neutral;Neutral;Stimme voll zu;Stimme voll zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Ökologischer Dienst (Umweltschutz, Klimaprojekte, Forstwirtschaft);1;1;1;381,56;100%;de;2026-06-10;2026-06-10; 00:06:22;14;65;93;69;57;84
19;2026-06-10;Frau;22-25 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Medien, Design & Kommunikation (Design, Media-Marketing);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme voll zu;Neutral/ unentschieden;Stimme eher nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Neutral;Stimme eher nicht zu;Stimme eher zu ;Stimme eher zu ;Stimme voll zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;;;;;;Ziviler Rettungsdienst (Katastrophenschutz, Feuerwehr, THW);1;1;1;458,43;100%;de;2026-06-10;2026-06-10; 00:07:39;13;35;102;37;99;174
20;2026-06-10;Frau;22-25 Jahre;Ja;Nach einer abgeschlossenen Berufsausbildung (Lehre/duale Ausbildung);;Medien, Design & Kommunikation (Design, Media-Marketing);;Stimme eher nicht zu;;;;;;;;Sonstiges;Künstliche Intelligenz;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;;;;;;Neutral;sehr gering;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme voll zu;Stimme gar nicht zu;Stimme voll zu;Stimme eher zu ;;;;;;;;;;Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;;;Ökologischer Dienst (Umweltschutz, Klimaprojekte, Forstwirtschaft);1;1;1;300,82;100%;de;2026-06-10;2026-06-10; 00:05:01;10;24;109;51;70;37
25;2026-06-10;Frau;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Social Data Science and Communication;;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;;;;;;;;;;;;;Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;;;Stimme eher nicht zu;Neutral/ unentschieden;Stimme voll zu;Stimme eher nicht zu;Neutral;Stimme voll zu;Stimme eher nicht zu;Neutral;Stimme eher nicht zu;Stimme eher zu ;Stimme eher zu ;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;;;;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;;;;;;;Militärischer Dienst (Bundeswehr);1;1;1;562,15;100%;de;2026-06-10;2026-06-10; 00:09:23;17;61;120;108;98;159
27;2026-06-10;keine Angabe;22-25 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Ingenieurwesen & Technik (Maschinenbau, Elektrotechnik, Mechatronik);;Stimme voll zu;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme gar nicht zu;sehr gering;Neutral;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme voll zu;Neutral;Stimme eher zu ;Stimme voll zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;;;;;;Ich würde versuchen, mich aus gesundheitlichen oder persönlichen Gründen offiziell vom Dienst befreien zu lassen.;1;1;1;311,39;100%;de;2026-06-10;2026-06-10; 00:05:12;10;43;81;51;50;75
29;2026-06-10;Frau;22-25 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Medien, Design & Kommunikation (Design, Media-Marketing);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;Eingeschränkte Lebensqualität: spürbare Auswirkungen auf den Alltag wie Schlafqualität, Konzentration oder Freizeitgestaltung;;;;Stimme gar nicht zu;eher hoch;Stimme eher nicht zu;Stimme eher nicht zu;Neutral;Stimme eher zu ;Stimme eher nicht zu;Neutral;Stimme eher zu ;Stimme voll zu;Stimme voll zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Ökologischer Dienst (Umweltschutz, Klimaprojekte, Forstwirtschaft);1;1;1;402,25;100%;de;2026-06-10;2026-06-10; 00:06:43;11;54;107;81;93;57
30;2026-06-10;Mann;22-25 Jahre;Ja;Nach einem geleisteten Dienst (Wehrdienst/Zivildienst/ Freiwilliges Soziales oder Ökologisches Jahr/Bundesfreiwilligendienst);;Sozial- & Verhaltenswissenschaften (Soziale Arbeit, Erziehung und Bildung);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;;;;Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;;;Stimme eher nicht zu;Neutral/ unentschieden;Stimme eher zu ;Stimme eher nicht zu;Neutral;Stimme eher zu ;Stimme eher zu ;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu ;Stimme eher nicht zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;;;;;;Ich bin ohnehin bereit, diesen Dienst zu leisten.;;;;Sozialer Dienst (Pflege, Altenhilfe, soziale Einrichtungen);1;1;1;604,87;100%;de;2026-06-10;2026-06-10; 00:10:05;9;48;126;75;241;107
31;2026-06-10;Frau;22-25 Jahre;Ja;Nach einem Anderen Studium (Zweitstudium);;Medien, Design & Kommunikation (Design, Media-Marketing);;Stimme voll zu;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;;Eingeschränkte Lebensqualität: spürbare Auswirkungen auf den Alltag wie Schlafqualität, Konzentration oder Freizeitgestaltung;;;;Stimme gar nicht zu;sehr gering;Stimme eher zu ;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme eher zu ;Neutral;Stimme eher nicht zu;Stimme voll zu;;;;;;;;;;Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;;;Ich würde den Dienst komplett verweigern, selbst wenn mir dadurch rechtliche Konsequenzen (z. B. Geldstrafen) drohen.;1;1;1;648,94;100%;de;2026-06-10;2026-06-10; 00:10:49;451;30;60;28;43;38
34;2026-06-11;Mann;26-29 Jahre;Ja;Nach einer abgeschlossenen Berufsausbildung (Lehre/duale Ausbildung);;Ingenieurwesen & Technik (Maschinenbau, Elektrotechnik, Mechatronik);;Stimme eher zu ;;;;;;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme eher nicht zu;sehr gering;Neutral;Stimme gar nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme gar nicht zu;Stimme eher zu ;Stimme eher zu ;Neutral;Neutral;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;;;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Militärischer Dienst (Bundeswehr);1;1;1;295,55;100%;de;2026-06-11;2026-06-11; 00:04:56;10;41;80;34;64;66
35;2026-06-11;Frau;22-25 Jahre;Ja;Nach einer abgeschlossenen Berufsausbildung (Lehre/duale Ausbildung);;Medien, Design & Kommunikation (Design, Media-Marketing);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;;;;;;Stimme gar nicht zu;Neutral/ unentschieden;Stimme eher zu ;Stimme gar nicht zu;Stimme eher nicht zu;Neutral;Stimme eher nicht zu;Stimme eher nicht zu;Stimme voll zu;Stimme eher zu ;Stimme eher zu ;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;;;;;;Ziviler Rettungsdienst (Katastrophenschutz, Feuerwehr, THW);1;1;1;174,05;100%;de;2026-06-11;2026-06-11; 00:02:55;5;19;41;27;32;50
36;2026-06-11;Mann;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Social Data Science and Communication;;Stimme eher zu ;;;;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;;;;Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;;;Stimme gar nicht zu;sehr gering;Stimme eher zu ;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme voll zu;Stimme voll zu;Stimme voll zu;Stimme voll zu;;;;;;;;;;Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;;;Ich würde versuchen, mich aus gesundheitlichen oder persönlichen Gründen offiziell vom Dienst befreien zu lassen.;1;1;1;346,82;100%;de;2026-06-11;2026-06-11; 00:05:47;107;25;71;43;64;36
